佹得佹失 【拼音】guǐ  dé  guǐ  shī 【解释】佹：出于偶然的。指得失出于偶然。 【出处】《列子·力命》：“佹佹成者，俏成者也，初非成也。佹佹败者，俏败者也，初非败也。” 【示例】 
鞍不离马，甲不离身 【拼音】ān  bù  lí  mǎ，ji 【解释】甲：铠甲，古人打仗时穿的护身衣。马不卸鞍，人不解甲。处于高度警惕状态。 【出处】唐《敦煌变文集·卷一·汉将王陵变》：“鞍不离马背，甲不离将身。” 【示例】 
鞍马劳顿 【拼音】ān  mǎ  láo  dùn 【解释】顿：困顿。骑马赶路过久，劳累疲困。形容旅途劳累。 【出处】元·杨显之《潇湘雨》第四折：“兴儿，我一路上鞍马劳顿，我权且歇息。” 【示例】恐王侄一路远来，～，故令王侄回营安歇。（清·钱彩《说岳全传》第四二回） 
鞍马劳困 【拼音】ān  mǎ  láo  kùn 【解释】指长途跋涉或战斗中备尝困乏。 【出处】元·关汉卿《窦娥冤》第四折：“不觉的一阵昏沉上来，皆因老夫年纪高大，鞍马劳困之故。” 【示例】 
鞍马之劳 【拼音】ān  mǎ  zhī  láo 【解释】鞍马：鞍子和马，指长途跋涉或打仗。形容旅途或战斗的劳苦。 【出处】元·关汉卿《窦娥冤》第四折：“不觉的一阵昏沉上来，皆因老夫年纪高大，鞍马劳困之故。” 【示例】 
鞍前马后 【拼音】ān  qián  mǎ  hòu 【解释】马前马后。指追随左右。 【出处】 【示例】～跟你跑，出生入死为你干。（王树元《杜鹃山》第五场） 
安安稳稳 【拼音】ān  ān  wěn  wěn 【解释】形容十分安定稳当。 【出处】元·无名氏《抱妆盒》第四折：“小储君倒也～守着妆盒做护身符，则是我陈琳兢兢战战抱着个天大闷葫芦。” 【示例】 
安邦定国 【拼音】ān  bāng  dìng  guó 【解释】邦：泛指国家。使国家安定巩固。 【出处】宋·无名氏《新编五代史平话·周史》卷上：“我这剑要卖与烈士，大则安邦定国，小则御侮捍身，您孩儿每识个什么？” 【示例】荐贤举善是吾心，～访知音。（明·无名氏《伐晋兴齐》第一折） 
安邦治国 【拼音】ān  bāng  zhì  guó 【解释】使国家安定太平。 【出处】宋·无名氏《新编五代史平话·周史》卷上：“我这剑要卖与烈士，大则安邦定国，小则御侮捍身，您孩儿每识个什么？” 【示例】～平天下，自有周公孔圣人。（冰心《斯人独憔悴》） 
安不忘危 【拼音】ān  bù  wàng  wēi 【解释】在安全的时候不忘记危难。意思是时刻谨慎小心，提高警惕。 【出处】《周易·系辞下》：“是故君子安而不忘危，存而不忘亡，治而不忘礼，是以身安而国家可保也。” 【示例】何小姐是从苦境里过来的，如今得地身安，安不忘危，立志要成全起这份人家，立番事业。（清·文康《儿女英雄传》第三十回） 
安步当车 【拼音】ān  bù  dàng  chē 【解释】安：安详，不慌忙；安步：缓缓步行。以从容的步行代替乘车。 【出处】《战国策·齐策四》：“晚食以当肉，安步以当车，无罪以当贵，清静贞正以自虞。” 【示例】每日到局只要把照例的公事办完，立刻回公馆吃饭，一到下午，便一个人～，出门逍遥自在去了。（清·李宝嘉《中国现在记》第七回） 
安常处顺 【拼音】ān  cháng  chǔ  shùn 【解释】安：习惯于；处：居住，居于；顺：适合，如意。习惯于平稳的日子，处于顺利的境遇中。 【出处】《庄子·养生主》：“安时而处顺，哀乐不能入也。” 【示例】～，以为社会一健全分子，以徐徐发达，人尽能之，岂待我辈。（清·梁启超《中国前途之希望与国民责任》） 
安常履顺 【拼音】ān  cháng  lǚ  shùn 【解释】安：习惯于；处：居住，居于；顺：适合，如意。习惯于平稳的日子，处于顺利的境遇中。 【出处】《庄子·养生主》：“安时而处顺，哀乐不能入也。” 【示例】凡士之～而自检其身，与所以施于家者，其事未若二妇人之艰难也，而乃苟于自恕，非所谓失其本心者与？（清·方苞《方任二贞妇传》 
安常守分 【拼音】ān  cháng  shǒu  fèn 【解释】分：本分，自己分内的。习惯于平稳的生活，安守本分。 【出处】宋·朱熹《朱子语类》卷二十四：“如有一般人，只安常守分，不恁求利，然有时意思亦是求利，察其所安，又看他心所安稳处，一节深一节”。 【示例】 
安常守故 【拼音】ān  cháng  shǒu  gù 【解释】习惯于日常的平稳生活，保守旧的一套。指守旧不知变革。 【出处】明·海瑞《申军门吴尧便宜五事文》：“本院非安常守故人也。至任以来，千万人以鼓舞作兴，翻然改革望之矣。” 【示例】他长期以来～，缺乏锻炼，因而经不起挫折。 
安常习故 【拼音】ān  cháng  xí  gù 【解释】习：习惯；故：旧例。安于常规，习惯旧例。形容按照常规和老套办事，守旧而不思变革。 【出处】宋·刘挈《论人才》：“有安常习故乐于无事之论，有变古更法喜于敢为之论。” 【示例】彼～之流。（清·魏源《治篇七》） 
安车蒲轮 【拼音】ān  chē  pú  lún 【解释】让被征请者坐在安车上，并用蒲叶包着车轮，以便行驶时车身更为安稳。表示皇帝对贤能者的优待。 【出处】《汉书·武帝纪》：“遣使者安车蒲轮，束帛加壁，征鲁申公。” 【示例】申公待聘，～。（明·张岱《寿周霞城八十》） 
安堵乐业 【拼音】ān  dǔ  lè  yè 【解释】安堵：相安，安定。犹言安居乐业。 【出处】三国·魏·钟会《檄蜀文》：“百姓士民，安堵乐业。农不易亩，市不回肆。” 【示例】 
安堵如故 【拼音】ān  dǔ  rú  gù 【解释】堵：墙壁，居所。故：原来的。像原来一样相安无事。 【出处】《史记·高祖本纪》：“诸吏人皆案堵如故。”汉·荀悦《汉纪·高祖纪》：“吏人皆安堵如故，民争献牛洒。” 【示例】当涂、徽州、得以～，皆先生一谑之力也。（清·张岱《王谑庵先生传》） 
安分守己 【拼音】ān  fèn  shǒu  jǐ 【解释】分：本分。规矩老实，守本分，不做违法的事。 【出处】宋·袁文《翁牖闲评》八：“彼安分守己，恬于进取者，方且以道义自居，其肯如此侥幸乎？” 【示例】从此养好了，可要安分守己，再别胡行乱闹了。（清·曹雪芹《红楼梦》第七十二回） 
安分知足 【拼音】ān  fèn  zhī  zú 【解释】安于本分，对自己所得到的待遇知道满足。 【出处】宋·洪迈《容斋随笔·三笔·人当知足》：“其安分知足之意终身不渝。” 【示例】这吴推官若是～的人，这也尽叫是快活的了。（清·西周生《醒世姻缘传》第九十一回） 
安富恤贫 【拼音】ān  fù  xù  pín 【解释】恤：救济。使富有的人安定，贫穷的人得到救济。 【出处】《周礼·地官·大司徒》：“以保息六养万民：一曰慈幼，二曰养老，三曰振穷，四曰恤贫，五曰宽疾，六曰安富。” 【示例】各国都应采取一些～的措施，以保障社会的安定。 
安富尊荣 【拼音】ān  fù  zūn  róng 【解释】安：安逸；富：富有；尊：尊贵；荣：荣耀。安定富足，尊贵荣华。也指安于富裕安乐的生活。 【出处】《孟子·尽心上》：“君子居是国也，其君用之，则安富尊荣。” 【示例】主仆上下都是～，运筹谋画的竟无一个。（清·曹雪芹《红楼梦》第二回） 
安国富民 【拼音】ān  guó  fù  mín 【解释】使国家安定，使人民富裕。 【出处】《汉书·汲黯传》：“公为正卿上不能褒先帝之功业，下不能化天下之邪心，安国富民，使囹圄空虚。” 【示例】 
安国宁家 【拼音】ān  guó  níng  jiā 【解释】指治理国家。 【出处】南朝·宋·刘义庆《世说新语·方正》：“大丈夫将终，不问安国宁家之术，乃作儿女子相问。” 【示例】 
安魂定魄 【拼音】ān  hún  dìng  pò 【解释】魂、魄：人的灵气、精神。指使人心安定。 【出处】明·汤显祖《牡丹亭》第三十四出：“不寻常，安魂定魄赛过反精香。” 【示例】 
安家立业 【拼音】ān  jiā  lì  yè 【解释】安置家庭，创立基业或事业。也指长期在一个地方劳动和生活。 【出处】 【示例】你们父子帮助我～，我一辈子也忘不了。（染斌《红旗谱》第一卷） 
安家落户 【拼音】ān  jiā  luò  hù 【解释】安：安置；落户：指定居。到一个新地方安家，长期居住。 【出处】 【示例】台湾每年可收二三季，我们去只要辛苦得几个月，就可以～了。（郭沫若《郑成功》第四章） 
安居乐业 【拼音】ān  jū  lè  yè 【解释】安：安定；乐：喜爱，愉快；业：职业。指安定愉快地生活和劳动。 【出处】《老子》第八十章：“民各甘其食，美其服，安其俗，乐其业，至老死不相往来。”《汉书·货殖列传》“各安其居而乐其业，甘其食而美其服。” 【示例】一家正～，不想安禄山兵乱，潼关失守，天子西幸。（明·冯梦龙《醒世恒言》卷六） 
安老怀少 【拼音】ān  lǎo　huái　shào 【解释】安：安顿；怀：关怀。尊重老人，使其安逸；关怀年轻人，使其信服。 【出处】《论语·公冶长》：“子路曰：‘原闻子之志。’子曰：‘老者安之，朋友信之，少者怀之。’” 【示例】诚为枉法营私，原王章所不宥；要知～，亦圣道之大同。（清·文康《儿女英雄传》第三十五回） 
安乐窝 【拼音】ān　lè　wō 【解释】泛指安静舒适的住处。 【出处】宋·邵雍《无名公传》：“所寝之室谓之安乐窝，不求过美，惟求冬暖夏凉。” 【示例】疏帘竹簟山茶碗，此是幽人～。（宋·辛弃疾《题鹤鸣亭》诗） 
安良除暴 【拼音】ān  liáng  chú  bào 【解释】安抚善良的人，铲除强暴的人。 【出处】宋·李昉《太平广记》：“舍之职责，在乎除暴安良。” 【示例】《三侠五义》间在叙勇侠之士，游行村市，～，为国立功。（鲁迅《中国小说史略》） 
安眉带眼 【拼音】ān  méi  dài  yǎn 【解释】长了眉毛，有了眼睛。意思是同样是一个人。 【出处】 【示例】你也是～的人，直须要我开口说。（明·施耐庵《水浒全传》第二十八回） 
安民告示 【拼音】ān  mín  gào  shì 【解释】安定人心的布告。现也指把要商量的或要办的事情预先通知大家。 【出处】清·金念劬《避兵十日记》：“嘱两县速出安民告示，谕令店铺照常开张。” 【示例】开会要事先通知，像出～一样，让大家知道要讨论什么问题，解决什么问题，并且早做准备。（毛泽东《党委会的工作方法》） 
安内攘外 【拼音】ān　nèi  rǎng  wài 【解释】攘：排除。原就药的疗效而言。后多指安定内部，排除外患。 【出处】汉·张仲景《伤寒论·太阳病上》：“甘草甘平，有安内攘外之能。” 【示例】～之大经，富国强兵之远略。（孙中山《上李鸿章书》） 
安贫乐道 【拼音】ān  pín  lè  dào 【解释】道：主张，思想。安于贫穷，以坚持自己的信念为乐。旧时士大夫所主张的为人处世之道。 【出处】《后汉书·杨彪传》：“安贫乐道，恬于进趣，三辅诸儒莫不慕仰之。” 【示例】劝人～是古今治国平天下的大经络，开过的方子也很多，但都没有十全大补的功效。（鲁迅《花边文学·安贫乐道法》） 
安贫乐贱 【拼音】ān  pín  lè  jiàn 【解释】安于贫贱，并以此为乐。 【出处】《后汉书·蔡邕传》：“夫子生清穆之世，禀醇和之灵，覃思典籍，韫椟《六经》，安贫乐贱，与世无营。” 【示例】 
安然如故 【拼音】ān  rán  rú  gù 【解释】还象原来那样安安稳稳。 【出处】元·纪君祥《赵氏孤儿》第四折：“你只看这一个，那一个，都是为谁而卒？岂可我做儿的倒安然如故？” 【示例】 
安然无事 【拼音】ān  rán  wú  shì 【解释】犹言平安无事。 【出处】清·夏敬渠《野叟曝言》第三十二回：“四嫂不来聒噪，耳根清净，倒也安然无事，除非把你两家合成一家，我一个人就好照顾了。” 【示例】要得～，除非把你两家合成一家，我一个人儿就好照顾了。（清·文康《儿女英雄传》第九回） 
安然无恙 【拼音】ān  rán  wú  yàng 【解释】恙：病。原指人平安没有疾病。现泛指事物平安未遭损害。 【出处】《战国策·齐策》：“岁亦无恙耶？民亦无恙耶？王亦无恙耶？。” 【示例】只求处士每岁元旦，作一朱幡，上图日月五星之文，立于苑东，吾辈则安然无恙矣。（明·冯梦龙《醒世恒言》第四卷） 
安忍无亲 【拼音】ān  rěn  wú  qīn 【解释】安忍：习于残忍，不以为异。安心于做残忍的事情，因而无所谓亲人。 【出处】《左传·隐公四年》：“夫州吁阻兵而安忍。阻兵无众，安忍无亲。众叛亲离，难以济矣。” 【示例】李世绩之～也，置父于窦建德之刃下而不恤。（清·王夫之《读通鉴论·唐高宗》） 
